"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UNCLASSIFIED"	"Reads"	"Reads"	"Reads"	0.0591425214650642	-0.21119275545582	0.0367044453006542	0.000000287693665668165	0.00182627938966151	0.000000287693665668165	0.0010500818796888	NA	"abundance"	382	382
"Roseburia_inulinivorans"	"BMI"	"BMI"	"BMI"	0.538724909558458	-0.0678371329290489	0.148402513900994	0.000158415000132694	0.502809210421172	0.000316804904953122	0.578168951539447	NA	"abundance"	382	313
"Blautia_luti"	"BMI"	"BMI"	"BMI"	0.47770980815312	-0.0678371329290489	0.134668710338061	0.00049315361054747	0.570975116757957	0.000986064020611344	0.647323417436045	NA	"abundance"	382	56
"Sutterella_wadsworthensis"	"Reads"	"Reads"	"Reads"	0.651200881874219	-0.21119275545582	0.235971870944199	0.000539674023400716	0.570975116757957	0.0010790567987499	0.647323417436045	NA	"abundance"	382	96
"Collinsella_stercoris"	"BMI"	"BMI"	"BMI"	0.59022226492877	0	0.169251387766441	0.000488011028324893	0.570975116757957	0.00097578390188602	0.647323417436045	NA	"prevalence"	382	8
"Streptococcus_australis"	"Reads"	"Reads"	"Reads"	0.432124501659455	0	0.122418152754898	0.000415708237918127	0.570975116757957	0.000831243662497181	0.647323417436045	NA	"prevalence"	382	252
"Faecalibacterium_prausnitzii"	"Reads"	"Reads"	"Reads"	0.15585687661512	-0.21119275545582	0.105067012267104	0.00108447226343955	0.610166021793255	0.00216776844678893	0.647323417436045	NA	"abundance"	382	355
"GGB9766_SGB15383"	"Reads"	"Reads"	"Reads"	0.296961620188406	-0.21119275545582	0.135881160044322	0.000993022725237491	0.610166021793255	0.00198505935634214	0.647323417436045	NA	"abundance"	382	46
"Hominilimicola_fabiformis"	"BMI"	"BMI"	"BMI"	0.339327872419413	-0.0678371329290489	0.111394712777763	0.00115343293344661	0.610166021793255	0.00230553545936126	0.647323417436045	NA	"abundance"	382	321
"Ruminococcus_hominis"	"BMI"	"BMI"	"BMI"	0.467269932593632	-0.0678371329290489	0.143649779527638	0.00075657969141929	0.610166021793255	0.00151258697000911	0.647323417436045	NA	"abundance"	382	118
"GGB9534_SGB14937"	"BMI"	"BMI"	"BMI"	-0.661931391059202	0	0.198295447396021	0.000843513060735955	0.610166021793255	0.00168631460718828	0.647323417436045	NA	"prevalence"	382	123
"Haemophilus_parainfluenzae"	"Reads"	"Reads"	"Reads"	0.39754267963266	0	0.120995042082329	0.00101761323872592	0.610166021793255	0.00203419094074821	0.647323417436045	NA	"prevalence"	382	248
"Citrobacter_werkmanii"	"BMI"	"BMI"	"BMI"	-2.33962095966729	-0.0678371329290489	0.615967966445828	0.00205278174649703	0.624842252736443	0.00410134958009532	0.686563468796566	NA	"abundance"	382	21
"Faecalibacillus_intestinalis"	"BMI"	"BMI"	"BMI"	0.357450998692174	-0.0678371329290489	0.121082844264748	0.00154078339219821	0.624842252736443	0.00307919277093474	0.686563468796566	NA	"abundance"	382	290
"Fusicatenibacter_saccharivorans"	"BMI"	"BMI"	"BMI"	0.311258473619524	-0.0678371329290489	0.109062088022625	0.0020736762706608	0.624842252736443	0.00414305240804609	0.686563468796566	NA	"abundance"	382	316
"GGB45635_SGB63349"	"Reads"	"Reads"	"Reads"	-0.631300272852672	-0.21119275545582	0.0686430033749133	0.00164893794747045	0.624842252736443	0.00164893794747045	0.647323417436045	NA	"abundance"	382	11
"Megamonas_funiformis"	"BMI"	"BMI"	"BMI"	0.581338923235324	-0.0678371329290489	0.201003044446799	0.00208550051474621	0.624842252736443	0.00416665171709541	0.686563468796566	NA	"abundance"	382	237
"Ruminococcus_bromii"	"BMI"	"BMI"	"BMI"	0.546022796723153	-0.0678371329290489	0.190505205227331	0.00216548984880305	0.624842252736443	0.00432629035132083	0.686563468796566	NA	"abundance"	382	309
"Fusobacteriaceae_bacterium_AM62_5ACA"	"Reads"	"Reads"	"Reads"	-0.739287980121883	0	0.23669545240522	0.0017879153303634	0.624842252736443	0.00357263401949826	0.686563468796566	NA	"prevalence"	382	24
"Lachnospira_eligens"	"BMI"	"BMI"	"BMI"	-0.473971605444333	0	0.152420381187818	0.00187319271935647	0.624842252736443	0.0037428765877491	0.686563468796566	NA	"prevalence"	382	281
"Segatella_sanihominis"	"Reads"	"Reads"	"Reads"	2.04890758308658	0	0.656286909876249	0.00179645672324851	0.624842252736443	0.00358968618973852	0.686563468796566	NA	"prevalence"	382	5
"Wansuia_hejianensis"	"Reads"	"Reads"	"Reads"	0.371250449001099	0	0.120825612710061	0.00212192885143057	0.624842252736443	0.00423935512081061	0.686563468796566	NA	"prevalence"	382	138
"Dorea_longicatena"	"BMI"	"BMI"	"BMI"	0.287810696836867	-0.0678371329290489	0.102459880960679	0.00243314860114219	0.671335380149613	0.00486037699016914	0.710435453904022	NA	"abundance"	382	288
"Bacteroidaceae_bacterium_AM72_11pH9A"	"Reads"	"Reads"	"Reads"	1.25254182065614	0	0.414919555575424	0.00253812998166205	0.671335380149613	0.00506981785952029	0.71172443027881	NA	"prevalence"	382	8
"Eubacterium_sp_OM08_24"	"Reads"	"Reads"	"Reads"	0.471631059136293	0	0.158603318804487	0.00294278717455179	0.74723251936219	0.00587691435274887	0.794471755093829	NA	"prevalence"	382	64
"Anaerobutyricum_hallii"	"BMI"	"BMI"	"BMI"	0.306835651296949	-0.0678371329290489	0.115847211522868	0.00378990248617495	0.765006176079756	0.00756544161149518	0.834852693891227	NA	"abundance"	382	240
"Eubacterium_ventriosum"	"BMI"	"BMI"	"BMI"	0.359070904050983	-0.0678371329290489	0.139155145055534	0.00469994342582081	0.765006176079756	0.0093777973834357	0.834852693891227	NA	"abundance"	382	258
"GGB128325_SGB69175"	"Reads"	"Reads"	"Reads"	-0.906949274751702	-0.21119275545582	0.0244822748974844	0.00392462506321256	0.765006176079756	0.00783384744453833	0.834852693891227	NA	"abundance"	382	5
"GGB45635_SGB63349"	"BMI"	"BMI"	"BMI"	-0.941252339198154	-0.0678371329290489	0.191612317249547	0.00463157218822263	0.765006176079756	0.00924169291551055	0.834852693891227	NA	"abundance"	382	11
"GGB9618_SGB15065"	"Reads"	"Reads"	"Reads"	0.463508876901427	-0.21119275545582	0.210017991898477	0.00465800376175018	0.765006176079756	0.00929431052445589	0.834852693891227	NA	"abundance"	382	31
"Hominiventricola_filiformis"	"Reads"	"Reads"	"Reads"	0.022276979056703	-0.21119275545582	0.0721836421229289	0.0045548290860038	0.765006176079756	0.00908891170400489	0.834852693891227	NA	"abundance"	382	152
"Pilosibacter_fragilis"	"Reads"	"Reads"	"Reads"	0.0627520340186075	-0.21119275545582	0.0884476069422866	0.00449083045662046	0.765006176079756	0.00896149335505082	0.834852693891227	NA	"abundance"	382	302
"Sutterella_SGB9293"	"Reads"	"Reads"	"Reads"	1.0761544704417	-0.21119275545582	0.296518773791338	0.00351317485829972	0.765006176079756	0.00701400731901445	0.834852693891227	NA	"abundance"	382	11
"Clostridium_celatum"	"BMI"	"BMI"	"BMI"	0.461745792745678	0	0.162265201268867	0.00443244624806882	0.765006176079756	0.00884524591639562	0.834852693891227	NA	"prevalence"	382	12
"GGB1554_SGB2141"	"Reads"	"Reads"	"Reads"	-1.46550162684562	0	0.498928608958906	0.00331086595745038	0.765006176079756	0.00661077008151257	0.834852693891227	NA	"prevalence"	382	6
"GGB3612_SGB4882"	"Reads"	"Reads"	"Reads"	0.507511009071948	0	0.175962918352155	0.00392418229677181	0.765006176079756	0.00783296538684532	0.834852693891227	NA	"prevalence"	382	51
"GGB39644_SGB53888"	"BMI"	"BMI"	"BMI"	0.575213089201872	0	0.200201933661168	0.00406382451100619	0.765006176079756	0.00406382451100619	0.686563468796566	NA	"prevalence"	382	3
"Pseudoflavonifractor_gallinarum"	"Reads"	"Reads"	"Reads"	0.349999613716786	0	0.119380628571839	0.003370083632117	0.765006176079756	0.00672880980054654	0.834852693891227	NA	"prevalence"	382	151
"Roseburia_SGB4949"	"Reads"	"Reads"	"Reads"	0.615501958379562	0	0.213063501139938	0.00386691192281474	0.765006176079756	0.00771887083781068	0.834852693891227	NA	"prevalence"	382	34
"Hallella_faecis"	"Reads"	"Reads"	"Reads"	2.42470632688978	0	0.861115549865328	0.00486599625961659	0.772233606401152	0.00486599625961659	0.710435453904022	NA	"prevalence"	382	3
"Lachnospira_pectinoschiza"	"BMI"	"BMI"	"BMI"	-0.417667789604209	0	0.149209112179738	0.00512276489093421	0.79315393969879	0.0102192870617406	0.887113602834062	NA	"prevalence"	382	220
"Actinomyces_dentalis"	"BMI"	"BMI"	"BMI"	0.411287360301961	0	0.147404955507042	0.00526776400463708	0.795876184259612	0.0105077786716656	0.887113602834062	NA	"prevalence"	382	19
"Bacteroides_xylanisolvens"	"Reads"	"Reads"	"Reads"	0.575421047069994	0	0.206786195741846	0.00539109576609378	0.795876184259612	0.0107531276186284	0.887113602834062	NA	"prevalence"	382	350
"Eubacterium_ramulus"	"BMI"	"BMI"	"BMI"	0.25993985038057	-0.0678371329290489	0.103464658668763	0.00553179824253425	0.798087619172896	0.0110329956932724	0.887113602834062	NA	"abundance"	382	241
"Anaerostipes_hadrus"	"BMI"	"BMI"	"BMI"	0.287959288399216	-0.0678371329290489	0.115364405340959	0.00567374776380347	0.80037668454721	0.0113153041139197	0.887113602834062	NA	"abundance"	382	333
"Actinomyces_sp_ICM47"	"BMI"	"BMI"	"BMI"	0.376800064696824	0	0.136966424346364	0.00594064515333802	0.819809031160647	0.0118459990418382	0.887113602834062	NA	"prevalence"	382	91
"Acidaminococcus_SGB5735"	"Reads"	"Reads"	"Reads"	-0.994496710941512	-0.21119275545582	0.0807312583781164	0.0125325230184525	0.822798345127214	0.024907981903697	0.906657822461726	NA	"abundance"	382	6
"Alistipes_communis"	"Reads"	"Reads"	"Reads"	0.212755142795971	-0.21119275545582	0.15036482428952	0.00722684144080155	0.822798345127214	0.0144014556443926	0.887113602834062	NA	"abundance"	382	129
"Anaerostipes_hadrus"	"Reads"	"Reads"	"Reads"	0.0984070853699756	-0.21119275545582	0.115743897216634	0.0111968278302572	0.822798345127214	0.022268286707054	0.903102738674968	NA	"abundance"	382	333
"Blautia_stercoris"	"BMI"	"BMI"	"BMI"	0.374971488004568	-0.0678371329290489	0.159758505395192	0.00984030846701855	0.822798345127214	0.019583785263311	0.887113602834062	NA	"abundance"	382	146
"Blautia_wexlerae"	"BMI"	"BMI"	"BMI"	0.274587093794908	-0.0678371329290489	0.11525113424224	0.00758002007849268	0.822798345127214	0.015102583452595	0.887113602834062	NA	"abundance"	382	363
"Blautia_wexlerae"	"Reads"	"Reads"	"Reads"	0.114295199816926	-0.21119275545582	0.11350396410537	0.00669839930402838	0.822798345127214	0.0133519300548205	0.887113602834062	NA	"abundance"	382	363
"Christensenella_timonensis"	"Reads"	"Reads"	"Reads"	-0.397258994027578	-0.21119275545582	0.0591794323324054	0.0118957373353838	0.822798345127214	0.0236499661040153	0.903252973512761	NA	"abundance"	382	35
"Clostridium_scindens"	"BMI"	"BMI"	"BMI"	0.381019023940449	-0.0678371329290489	0.164398510328956	0.01050611661906	0.822798345127214	0.0209018547517067	0.887113602834062	NA	"abundance"	382	167
"Clostridium_sp_AM22_11AC"	"Reads"	"Reads"	"Reads"	0.133590021566648	-0.21119275545582	0.126014643949193	0.00910698920957076	0.822798345127214	0.0181310411666783	0.887113602834062	NA	"abundance"	382	281
"Clostridium_sp_K13"	"BMI"	"BMI"	"BMI"	0.814087464461406	-0.0678371329290489	0.300145759245434	0.010175573999598	0.822798345127214	0.0202476056929747	0.887113602834062	NA	"abundance"	382	27
"Dialister_hominis"	"Reads"	"Reads"	"Reads"	0.449104227178102	-0.21119275545582	0.259798174400903	0.0134394505634745	0.822798345127214	0.0266982822955009	0.906657822461726	NA	"abundance"	382	113
"Dorea_longicatena"	"Reads"	"Reads"	"Reads"	0.0590392610307085	-0.21119275545582	0.0957401420445302	0.00877754052850155	0.822798345127214	0.0174780358392736	0.887113602834062	NA	"abundance"	382	288
"Dorea_sp_AF36_15AT"	"BMI"	"BMI"	"BMI"	0.193225646681787	-0.0678371329290489	0.0776014516790644	0.0069635794068823	0.822798345127214	0.0138786673756087	0.887113602834062	NA	"abundance"	382	141
"Enorma_phocaeensis"	"Reads"	"Reads"	"Reads"	1.06554999342696	-0.21119275545582	0.235415467511514	0.0127061595162075	0.822798345127214	0.0252508725427636	0.906657822461726	NA	"abundance"	382	6
"Faecalicatena_fissicatena"	"BMI"	"BMI"	"BMI"	0.354333546874573	-0.0678371329290489	0.147441349111971	0.00810479116874308	0.822798345127214	0.0161438946975972	0.887113602834062	NA	"abundance"	382	172
"Fusicatenibacter_saccharivorans"	"Reads"	"Reads"	"Reads"	0.0807156348401525	-0.21119275545582	0.105519603423464	0.00946379100272288	0.822798345127214	0.0188380186653025	0.887113602834062	NA	"abundance"	382	316
"GGB47687_SGB2286"	"Reads"	"Reads"	"Reads"	-1.46666646232855	-0.21119275545582	0.419054400540694	0.00792130573560734	0.822798345127214	0.0157798643866577	0.887113602834062	NA	"abundance"	382	25
"GGB9524_SGB14923"	"BMI"	"BMI"	"BMI"	-1.62964230636267	-0.0678371329290489	0.543783386582876	0.0126699265872038	0.822798345127214	0.0251793261346824	0.906657822461726	NA	"abundance"	382	23
"GGB9608_SGB15042"	"Reads"	"Reads"	"Reads"	1.47896559566333	-0.21119275545582	0.369844816404793	0.0104343912112468	0.822798345127214	0.0207599059025442	0.887113602834062	NA	"abundance"	382	8
"GGB9759_SGB15370"	"BMI"	"BMI"	"BMI"	0.526050997434485	-0.0678371329290489	0.213327457471341	0.0104199808277693	0.822798345127214	0.0207313856550875	0.887113602834062	NA	"abundance"	382	53
"Intestinimonas_butyriciproducens"	"BMI"	"BMI"	"BMI"	-0.443296133413752	-0.0678371329290489	0.139129196453883	0.0131821242412208	0.822798345127214	0.0261904800829306	0.906657822461726	NA	"abundance"	382	161
"Lachnospiraceae_bacterium_TF08_3AC"	"Reads"	"Reads"	"Reads"	1.29034805917568	-0.21119275545582	0.521593100992605	0.0131019983155221	0.822798345127214	0.0260323342711842	0.906657822461726	NA	"abundance"	382	19
"Lancefieldella_parvula"	"Reads"	"Reads"	"Reads"	-0.609357423378572	-0.21119275545582	0.150701910545841	0.0131223788831784	0.822798345127214	0.0131223788831784	0.887113602834062	NA	"abundance"	382	71
"Mesosutterella_multiformis"	"Reads"	"Reads"	"Reads"	0.123210368789347	-0.21119275545582	0.122356288264753	0.00981174791365325	0.822798345127214	0.0195272254301854	0.887113602834062	NA	"abundance"	382	163
"Oxalobacter_aliiformigenes"	"Reads"	"Reads"	"Reads"	0.575611173271141	-0.21119275545582	0.18807252299374	0.0063195588818461	0.822798345127214	0.0125991809392311	0.887113602834062	NA	"abundance"	382	12
"Oxalobacter_formigenes"	"BMI"	"BMI"	"BMI"	-0.578375225372065	-0.0678371329290489	0.17215913118033	0.0063641103112082	0.822798345127214	0.0126877187223632	0.887113602834062	NA	"abundance"	382	80
"Parabacteroides_johnsonii"	"Reads"	"Reads"	"Reads"	0.411146218598278	-0.21119275545582	0.234039849008354	0.0119436738438374	0.822798345127214	0.0237446963427869	0.903252973512761	NA	"abundance"	382	57
"Prevotella_corporis"	"BMI"	"BMI"	"BMI"	0.304299372886031	-0.0678371329290489	0.123254558031073	0.011009063949574	0.822798345127214	0.0218969284101022	0.903102738674968	NA	"abundance"	382	29
"Prevotella_pectinovora"	"BMI"	"BMI"	"BMI"	-2.48384000580029	-0.0678371329290489	0.275673673844371	0.0132642203995568	0.822798345127214	0.0263525012563055	0.906657822461726	NA	"abundance"	382	5
"Roseburia_yibonii"	"BMI"	"BMI"	"BMI"	2.12611066045978	-0.0678371329290489	0.650034671619655	0.0120380249198208	0.822798345127214	0.0239311357956713	0.903252973512761	NA	"abundance"	382	10
"Ruminococcus_bromii"	"Reads"	"Reads"	"Reads"	0.263348868156102	-0.21119275545582	0.171474918579806	0.00721985769031563	0.822798345127214	0.0143875890355629	0.887113602834062	NA	"abundance"	382	309
"Scardovia_wiggsiae"	"Reads"	"Reads"	"Reads"	-0.658083397367526	-0.21119275545582	0.154300671900766	0.00997465693051303	0.822798345127214	0.0198498200801446	0.887113602834062	NA	"abundance"	382	33
"Schaalia_dentiphila"	"Reads"	"Reads"	"Reads"	-0.760240861652187	-0.21119275545582	0.19514755749902	0.011560121826152	0.822798345127214	0.0229866072356684	0.903252973512761	NA	"abundance"	382	30
"Sellimonas_intestinalis"	"Reads"	"Reads"	"Reads"	0.217877031130099	-0.21119275545582	0.163175769771362	0.0118783884284901	0.822798345127214	0.0236156807453221	0.903252973512761	NA	"abundance"	382	117
"Streptococcus_sanguinis"	"Reads"	"Reads"	"Reads"	-0.537551300911221	-0.21119275545582	0.118045620929247	0.0091506988061214	0.822798345127214	0.0182176623236025	0.887113602834062	NA	"abundance"	382	163
"Sutterella_SGB9293"	"BMI"	"BMI"	"BMI"	-1.21075722174202	-0.0678371329290489	0.32442397864298	0.0103366968583551	0.822798345127214	0.0205665464147688	0.887113602834062	NA	"abundance"	382	11
"Clostridium_transplantifaecale"	"Reads"	"Reads"	"Reads"	1.19351416395793	0	0.458079255558065	0.00917469011746071	0.822798345127214	0.01826520529617	0.887113602834062	NA	"prevalence"	382	6
"Enterocloster_alcoholdehydrogenati"	"Reads"	"Reads"	"Reads"	-1.3309060760622	0	0.534726536935801	0.0128122019323536	0.822798345127214	0.0128122019323536	0.887113602834062	NA	"prevalence"	382	4
"Enterocloster_aldenensis"	"Reads"	"Reads"	"Reads"	0.305981598298739	0	0.120626136843598	0.0111931218520048	0.822798345127214	0.0222609577272159	0.903102738674968	NA	"prevalence"	382	258
"Enterocloster_asparagiformis"	"BMI"	"BMI"	"BMI"	-0.415466999104724	0	0.160294202286591	0.00954467216369622	0.822798345127214	0.01899824356068	0.887113602834062	NA	"prevalence"	382	162
"Enterocloster_bolteae"	"Reads"	"Reads"	"Reads"	0.404480010840681	0	0.161811876861133	0.0124300982573889	0.822798345127214	0.0247056891720895	0.906657822461726	NA	"prevalence"	382	334
"Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3933"	"Reads"	"Reads"	"Reads"	0.757495930677699	0	0.284397759864411	0.00773303935995455	0.822798345127214	0.0154062788221665	0.887113602834062	NA	"prevalence"	382	19
"Fenollaria_timonensis"	"BMI"	"BMI"	"BMI"	-1.72488237468301	0	0.658100322990354	0.008767170389108	0.822798345127214	0.0174574775015843	0.887113602834062	NA	"prevalence"	382	9
"Fusobacterium_mortiferum"	"Reads"	"Reads"	"Reads"	0.290120273617749	0	0.11740246015533	0.0134675515181604	0.822798345127214	0.0267537280924264	0.906657822461726	NA	"prevalence"	382	143
"GGB142751_SGB9253"	"Reads"	"Reads"	"Reads"	1.86913901364931	0	0.715276253221097	0.0089706460608099	0.822798345127214	0.0089706460608099	0.834852693891227	NA	"prevalence"	382	5
"GGB1495_SGB2071"	"Reads"	"Reads"	"Reads"	0.560934168590575	0	0.207771950385353	0.00693897458134114	0.822798345127214	0.0138297997944418	0.887113602834062	NA	"prevalence"	382	32
"GGB33690_SGB15046"	"BMI"	"BMI"	"BMI"	-1.1243875786792	0	0.430360581511575	0.00898395894527739	0.822798345127214	0.0178872063722244	0.887113602834062	NA	"prevalence"	382	22
"GGB3490_SGB4664"	"Reads"	"Reads"	"Reads"	0.434231172485997	0	0.168078071183186	0.00978009779938434	0.822798345127214	0.0194645452858032	0.887113602834062	NA	"prevalence"	382	53
"GGB4456_SGB6141"	"BMI"	"BMI"	"BMI"	-0.537207685525141	0	0.207299559475134	0.00955707642031251	0.822798345127214	0.0190228151309213	0.887113602834062	NA	"prevalence"	382	94
"GGB4456_SGB6141"	"Reads"	"Reads"	"Reads"	0.35139760344972	0	0.1354009483699	0.00945256076933809	0.822798345127214	0.0188157706335782	0.887113602834062	NA	"prevalence"	382	94
"GGB9364_SGB14339"	"BMI"	"BMI"	"BMI"	0.471526371010375	0	0.18581331141171	0.0111604299998387	0.822798345127214	0.0221963048018961	0.903102738674968	NA	"prevalence"	382	8
"GGB9538_SGB14941"	"Reads"	"Reads"	"Reads"	0.509531173159247	0	0.196787723471885	0.00961872799463721	0.822798345127214	0.0191449360610396	0.887113602834062	NA	"prevalence"	382	36
"Hungatella_hathewayi"	"Reads"	"Reads"	"Reads"	0.306785753033576	0	0.12222812782686	0.0120750317480136	0.822798345127214	0.0240042571043117	0.903252973512761	NA	"prevalence"	382	269
"Hydrogenoanaerobacterium_saccharovorans"	"BMI"	"BMI"	"BMI"	-0.425262192961188	0	0.155999505048577	0.0064097608717293	0.822798345127214	0.0127784367090259	0.887113602834062	NA	"prevalence"	382	194
"Neobittarella_massiliensis_ex_Bilen_et_al_2018"	"Reads"	"Reads"	"Reads"	0.29092517285793	0	0.11496196054216	0.0113860744742076	0.822798345127214	0.022642506256483	0.903252973512761	NA	"prevalence"	382	163
"Phocaeicola_sartorii"	"Reads"	"Reads"	"Reads"	0.311062755027784	0	0.116134460689927	0.00739591934265752	0.822798345127214	0.0147371390623919	0.887113602834062	NA	"prevalence"	382	226
"Romboutsia_timonensis"	"Reads"	"Reads"	"Reads"	0.309694042414297	0	0.120602473690425	0.0102319236739253	0.822798345127214	0.0203591550857816	0.887113602834062	NA	"prevalence"	382	256
"Segatella_hominis"	"Reads"	"Reads"	"Reads"	0.715533376581111	0	0.289592344298673	0.0134799980928214	0.822798345127214	0.0267782858370603	0.906657822461726	NA	"prevalence"	382	15
"Flavonifractor_plautii"	"Reads"	"Reads"	"Reads"	0.0576814386633205	-0.21119275545582	0.10265371025236	0.0140217976895471	0.839720488049484	0.0278469845686477	0.924013578868765	NA	"abundance"	382	366
"GGB3109_SGB4121"	"BMI"	"BMI"	"BMI"	0.279133237389883	-0.0678371329290489	0.128622922404471	0.0139551513057745	0.839720488049484	0.027715556363582	0.924013578868765	NA	"abundance"	382	205
"GGB3000_SGB3991"	"BMI"	"BMI"	"BMI"	-0.774828400769467	-0.0678371329290489	0.247987283760738	0.0145737855188579	0.852026900950294	0.0289351758133662	0.938207225992806	NA	"abundance"	382	19
"GGB3828_SGB5197"	"Reads"	"Reads"	"Reads"	0.304151214335255	0	0.124407639312402	0.0144934368671732	0.852026900950294	0.0287768140221237	0.938207225992806	NA	"prevalence"	382	117
"GGB55957_SGB77276"	"Reads"	"Reads"	"Reads"	0.311207126375381	0	0.127470136272957	0.0146299515128516	0.852026900950294	0.0290458675444348	0.938207225992806	NA	"prevalence"	382	106
"Alistipes_dispar"	"Reads"	"Reads"	"Reads"	0.828708139238011	-0.21119275545582	0.353945501051926	0.0152375514198546	0.855999791267585	0.0302429198664365	0.943475705234985	NA	"abundance"	382	16
"Anthropogastromicrobium_aceti"	"Reads"	"Reads"	"Reads"	0.0166100447211787	-0.21119275545582	0.085578290120127	0.0149703283416716	0.855999791267585	0.0297165459526857	0.943177328063502	NA	"abundance"	382	273
"Hungatella_hathewayi"	"BMI"	"BMI"	"BMI"	-0.32876854117932	0	0.134954874641118	0.014845067682738	0.855999791267585	0.029469759330971	0.943177328063502	NA	"prevalence"	382	269
"Roseburia_SGB4939"	"Reads"	"Reads"	"Reads"	0.373841329690205	0	0.153918863299072	0.0151480192914026	0.855999791267585	0.0300665760943525	0.943475705234985	NA	"prevalence"	382	67
"Collinsella_stercoris"	"Reads"	"Reads"	"Reads"	0.940052339771658	-0.21119275545582	0.230207242984777	0.0158894866582835	0.872440057257058	0.0315264975303032	0.96068751672793	NA	"abundance"	382	8
"GGB35068_SGB47850"	"BMI"	"BMI"	"BMI"	0.289124980498104	-0.0678371329290489	0.13255164633412	0.0161095632082315	0.872440057257058	0.0319596083897031	0.96068751672793	NA	"abundance"	382	72
"Lactiplantibacillus_plantarum"	"BMI"	"BMI"	"BMI"	2.87521482578211	-0.0678371329290489	0.377711498707588	0.0164052100810723	0.872440057257058	0.0325412892443405	0.96068751672793	NA	"abundance"	382	6
"Oliverpabstia_intestinalis"	"BMI"	"BMI"	"BMI"	0.318264606034755	-0.0678371329290489	0.149106626887552	0.0163864212792055	0.872440057257058	0.0325043277560715	0.96068751672793	NA	"abundance"	382	149
"Acidaminococcus_fermentans"	"BMI"	"BMI"	"BMI"	0.447814354100792	0	0.186289816068754	0.0162230522911168	0.872440057257058	0.0321829171565934	0.96068751672793	NA	"prevalence"	382	10
"GGB3363_SGB4447"	"Reads"	"Reads"	"Reads"	0.374863436840053	0	0.156359439043183	0.0165097782211646	0.872440057257058	0.0327469836654171	0.96068751672793	NA	"prevalence"	382	58
"GGB78928_SGB105381"	"Reads"	"Reads"	"Reads"	1.07487130151152	0	0.446530527114574	0.0160770379798323	0.872440057257058	0.0318956048094596	0.96068751672793	NA	"prevalence"	382	6
"GGB9531_SGB14932"	"BMI"	"BMI"	"BMI"	-0.601215966604247	0	0.251051179946574	0.0166296860315224	0.872440057257058	0.0329828256055377	0.96068751672793	NA	"prevalence"	382	59
"Bacteroidaceae_bacterium_AM72_11pH9A"	"BMI"	"BMI"	"BMI"	3.78623140481423	-0.0678371329290489	1.15175974729529	0.0204958254168752	0.887295989255489	0.0405715719742314	0.96068751672793	NA	"abundance"	382	8
"Blautia_massiliensis_ex_Durand_et_al_2017"	"BMI"	"BMI"	"BMI"	0.206553979340669	-0.0678371329290489	0.105302575268484	0.0213339143699631	0.887295989255489	0.0422126928375813	0.96068751672793	NA	"abundance"	382	284
"Christensenella_timonensis"	"BMI"	"BMI"	"BMI"	0.20692324430636	-0.0678371329290489	0.0955150623213749	0.0182691202198071	0.887295989255489	0.0362044796860084	0.96068751672793	NA	"abundance"	382	35
"Clostridium_SGB4750"	"Reads"	"Reads"	"Reads"	0.0353136534633733	-0.21119275545582	0.0980738720485903	0.0193649758625686	0.887295989255489	0.0383549494349793	0.96068751672793	NA	"abundance"	382	214
"Clostridium_sp_AM22_11AC"	"BMI"	"BMI"	"BMI"	0.251182897159324	-0.0678371329290489	0.124847843778042	0.0197973888155989	0.887295989255489	0.0392028410272818	0.96068751672793	NA	"abundance"	382	281
"Coprococcus_comes"	"BMI"	"BMI"	"BMI"	0.264717608603018	-0.0678371329290489	0.132892899324746	0.021542870264152	0.887295989255489	0.042621645269086	0.96068751672793	NA	"abundance"	382	247
"Eubacteriaceae_bacterium"	"BMI"	"BMI"	"BMI"	-0.573223278882374	-0.0678371329290489	0.206630696427553	0.020265201018562	0.887295989255489	0.0401197236648013	0.96068751672793	NA	"abundance"	382	107
"Eubacterium_segne"	"BMI"	"BMI"	"BMI"	0.270017225836803	-0.0678371329290489	0.130674912318946	0.0204079032581891	0.887295989255489	0.0403993240009826	0.96068751672793	NA	"abundance"	382	64
"Fusobacteriaceae_bacterium_AM62_5ACA"	"BMI"	"BMI"	"BMI"	3.76002520440299	-0.0678371329290489	1.46476916945012	0.0196410665685414	0.887295989255489	0.0388963616411329	0.96068751672793	NA	"abundance"	382	24
"GGB2848_SGB3813"	"Reads"	"Reads"	"Reads"	0.0334367480987247	-0.21119275545582	0.0978645898984904	0.0220167032734366	0.887295989255489	0.0435486713238427	0.96068751672793	NA	"abundance"	382	87
"GGB2998_SGB3988"	"Reads"	"Reads"	"Reads"	0.0273341077256991	-0.21119275545582	0.0920804709786851	0.0180303539690563	0.887295989255489	0.0357356142738631	0.96068751672793	NA	"abundance"	382	114
"GGB52205_SGB72970"	"Reads"	"Reads"	"Reads"	-2.96214450865119	-0.21119275545582	0.0770248214619522	0.0196825021015906	0.887295989255489	0.0389776033142021	0.96068751672793	NA	"abundance"	382	5
